,objectID,food_type,stars_count,reviews_count,neighborhood,phone_number,price_range,dining_style,name,address,area,city,country,image_url,mobile_reserve_url,payment_options,phone,postal_code,price,reserve_url,state,_geoloc
2531,58891,Spanish,4.0,429,NoLita,(212) 219-0101,$31 to $50,Casual Elegant,Socarrat Paella Bar - Nolita,284 Mulberry St.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/58891.jpg,http://mobile.opentable.com/opentable/?restId=58891,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2122190101x,10012,3,http://www.opentable.com/single.aspx?rid=58891,NY,"{'lat': 40.724541, 'lng': -73.995099}"
2532,60130,Swiss,4.3,750,Theater District / Times Square,(212) 582-9648,$31 to $50,Casual Dining,Mont Blanc,315 West 48th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/60130.jpg,http://mobile.opentable.com/opentable/?restId=60130,"['AMEX', 'MasterCard', 'Visa']",2125829648,10019,3,http://www.opentable.com/single.aspx?rid=60130,NY,"{'lat': 40.76133, 'lng': -73.987653}"
2533,105370,French,4.1,24,Chelsea,(212) 627-9010,$30 and under,Casual Dining,La Bergamote,177 9th Ave.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/105370.jpg,http://mobile.opentable.com/opentable/?restId=105370,"['AMEX', 'MasterCard', 'Visa']",2126279010,10011,2,http://www.opentable.com/single.aspx?rid=105370,NY,"{'lat': 40.745055, 'lng': -74.002446}"
2534,101026,Greek,4.3,349,Astoria,(718) 777-2187,$30 and under,Casual Elegant,MP Taverna - Astoria,31-29 Ditmars Blvd,New York / Tri-State Area,Astoria,US,https://www.opentable.com/img/restimages/101026.jpg,http://mobile.opentable.com/opentable/?restId=101026,"['AMEX', 'MasterCard', 'Visa']",7187772187,11105,2,http://www.opentable.com/single.aspx?rid=101026,NY,"{'lat': 40.775622, 'lng': -73.90951}"
2535,91168,Italian,4.5,92,Bridgewater,(908) 725-9300,$30 and under,Casual Dining,La Catena,966 Route 22 East,New York / Tri-State Area,Bridgewater,US,https://www.opentable.com/img/restimages/91168.jpg,http://mobile.opentable.com/opentable/?restId=91168,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",9087259300,08807,2,http://www.opentable.com/single.aspx?rid=91168,NJ,"{'lat': 40.580399, 'lng': -74.608002}"
2536,99886,American,3.9,250,North Salem,(914) 669-0121,$31 to $50,Casual Dining,121 Restaurant & Bar - North Salem,2-4 Dingle Ridge Rd.,New York / Tri-State Area,North Salem,US,https://www.opentable.com/img/restimages/99886.jpg,http://mobile.opentable.com/opentable/?restId=99886,"['AMEX', 'Discover', 'MasterCard', 'Visa']",9146690121x,10560,3,http://www.opentable.com/single.aspx?rid=99886,NY,"{'lat': 41.354057, 'lng': -73.568451}"
2537,98683,Italian,4.4,54,Little Italy,(212) 775-8484,$30 and under,Casual Dining,La Bella Vita,163 Mulberry Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/98683.jpg,http://mobile.opentable.com/opentable/?restId=98683,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2127758484,10013,2,http://www.opentable.com/single.aspx?rid=98683,NY,"{'lat': 40.719713, 'lng': -73.997235}"
2538,78970,Steakhouse,5.0,139,Bay Ridge,(718) 745-3700,$31 to $50,Casual Elegant,Embers Steakhouse,9519 3rd Avenue,New York / Tri-State Area,Brooklyn,US,https://www.opentable.com/img/restimages/78970.jpg,http://mobile.opentable.com/opentable/?restId=78970,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7187453700,11209,3,http://www.opentable.com/single.aspx?rid=78970,NY,"{'lat': 40.61666, 'lng': -74.033715}"
2539,94237,Steakhouse,4.2,178,Upper East Side,(212) 517-3800,$30 and under,Casual Dining,Bistro Le Steak,1309 Third Ave.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/94237.jpg,http://mobile.opentable.com/opentable/?restId=94237,"['AMEX', 'MasterCard', 'Visa']",2125173800x,10022,2,http://www.opentable.com/single.aspx?rid=94237,NY,"{'lat': 40.771465, 'lng': -73.958989}"
2540,43015,Steakhouse,4.6,638,Buffalo,(716) 855-4870,$31 to $50,Casual Dining,E.B. Green's Steakhouse,Two Fountain Plaza,New York / Tri-State Area,Buffalo,US,https://www.opentable.com/img/restimages/43015.jpg,http://mobile.opentable.com/opentable/?restId=43015,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7168554870x,14202,3,http://www.opentable.com/single.aspx?rid=43015,NY,"{'lat': 42.888149, 'lng': -78.874208}"
2541,102478,Contemporary American,4.4,310,West Village,(212) 337-0404,$31 to $50,Casual Elegant,Blue Ribbon Bakery Kitchen,35 Downing St.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/102478.jpg,http://mobile.opentable.com/opentable/?restId=102478,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2123370404,10014,3,http://www.opentable.com/single.aspx?rid=102478,NY,"{'lat': 40.729391, 'lng': -74.00378}"
2542,72937,Contemporary American,4.2,382,Chelsea,(212) 832-4040,$31 to $50,Casual Dining,40/40 Club,6 W. 25th St.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/72937.jpg,http://mobile.opentable.com/opentable/?restId=72937,"['AMEX', 'Diners Club', 'MasterCard', 'Visa']",2128324040x,10010,3,http://www.opentable.com/single.aspx?rid=72937,NY,"{'lat': 40.743071, 'lng': -73.989314}"
2543,87889,Contemporary American,4.6,501,Rutherford,(201) 935-2995,$50 and over,Fine Dining,Cafe Matisse,167 Park Ave,New York / Tri-State Area,Rutherford,US,https://www.opentable.com/img/restimages/87889.jpg,http://mobile.opentable.com/opentable/?restId=87889,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2019352995x,07070,3,http://www.opentable.com/single.aspx?rid=87889,NJ,"{'lat': 40.825021, 'lng': -74.109356}"
2544,60169,Italian,4.5,399,Upper East Side,(212) 249-2020,$31 to $50,Casual Elegant,Lusardi's Restaurant,1494 Second Ave,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/60169.jpg,http://mobile.opentable.com/opentable/?restId=60169,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2122492020,10075,3,http://www.opentable.com/single.aspx?rid=60169,NY,"{'lat': 40.772368, 'lng': -73.955387}"
2545,112207,Peruvian,4.7,61,Harrison,(914) 630-4646,$30 and under,Casual Elegant,Quenas Restaurant,109 Halstead ave,New York / Tri-State Area,Harrison,US,https://www.opentable.com/img/restimages/112207.jpg,http://mobile.opentable.com/opentable/?restId=112207,"['Discover', 'MasterCard', 'Visa']",9146304646x,10528,2,http://www.opentable.com/single.aspx?rid=112207,NY,"{'lat': 40.964283, 'lng': -73.719183}"
2546,87673,Spanish,4.1,524,Theater District / Times Square,(212) 581-8482,$31 to $50,Casual Dining,Sangria 46,338 W. 46th St.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/87673.jpg,http://mobile.opentable.com/opentable/?restId=87673,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2125818482x,10036,2,http://www.opentable.com/single.aspx?rid=87673,NY,"{'lat': 40.760325, 'lng': -73.989457}"
2547,87520,Italian,4.2,116,Foxwoods,(800) 369-9663,$30 and under,Fine Dining,Al Dente - Foxwoods Resort Casino,39 Norwich Westerly Road,New York / Tri-State Area,Ledyard,US,https://www.opentable.com/img/restimages/87520.jpg,http://mobile.opentable.com/opentable/?restId=87520,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",8003699663x,06339,2,http://www.opentable.com/single.aspx?rid=87520,CT,"{'lat': 41.479417, 'lng': -71.962221}"
2548,78790,Turkish,4.0,2,Sunnyside,(718) 706-0605,$30 and under,Casual Dining,Mangal Kebab & Pizza,46-20 Queens Blvd,New York / Tri-State Area,Sunnyside,US,https://www.opentable.com/img/restimages/78790.jpg,http://mobile.opentable.com/opentable/?restId=78790,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7187060605,11104,2,http://www.opentable.com/single.aspx?rid=78790,NY,"{'lat': 40.742887, 'lng': -73.917973}"
2549,148354,Japanese,4.8,10,TriBeCa - Downtown,(212) 965-0200,$31 to $50,Home Style,Sakebar SHiGURE,277 Church street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/148354.jpg,http://mobile.opentable.com/opentable/?restId=148354,"['AMEX', 'MasterCard', 'Visa']",2129650200,10013,3,http://www.opentable.com/single.aspx?rid=148354,NY,"{'lat': 40.718536, 'lng': -74.004754}"
2550,2792,Steak,4.4,1066,Midtown West,(212) 947-8940,$31 to $50,Casual Dining,Frankie & Johnnie's Steakhouse - Manhattan,32 West 37th,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/2792.jpg,http://mobile.opentable.com/opentable/?restId=2792,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2129478940,10018,3,http://www.opentable.com/single.aspx?rid=2792,NY,"{'lat': 40.7507, 'lng': -73.9841}"
2551,48571,Greek,4.5,520,Elmwood Park,(201) 703-9200,$31 to $50,Casual Elegant,Taverna Mykonos,238 Broadway,New York / Tri-State Area,Elmwood Park,US,https://www.opentable.com/img/restimages/48571.jpg,http://mobile.opentable.com/opentable/?restId=48571,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2017039200x,07407,3,http://www.opentable.com/single.aspx?rid=48571,NJ,"{'lat': 40.920539, 'lng': -74.119129}"
2552,48841,American,4.3,3181,Harlem,(212) 792-9001,$31 to $50,Casual Elegant,Red Rooster Harlem,310 Lenox Avenue,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/48841.jpg,http://mobile.opentable.com/opentable/?restId=48841,"['AMEX', 'MasterCard', 'Visa']",2127929001,10027,3,http://www.opentable.com/single.aspx?rid=48841,NY,"{'lat': 40.808147, 'lng': -73.944909}"
2553,76312,Fusion / Eclectic,4.8,6,East Village,(212) 253-1046,$30 and under,Casual Dining,Cafe Mocha Espresso Wine Bar,116 2nd Ave,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/76312.jpg,http://mobile.opentable.com/opentable/?restId=76312,"['AMEX', 'MasterCard', 'Visa']",2122531046x,10003,2,http://www.opentable.com/single.aspx?rid=76312,NY,"{'lat': 40.727731, 'lng': -73.987842}"
2554,97591,Italian,4.3,151,Union,(908) 964-5850,$31 to $50,Fine Dining,da Benito Ristorante,184 Walton Avenue,New York / Tri-State Area,Union,US,https://www.opentable.com/img/restimages/97591.jpg,http://mobile.opentable.com/opentable/?restId=97591,"['AMEX', 'Discover', 'MasterCard', 'Pay with OpenTable', 'Visa']",9089645850,07083,3,http://www.opentable.com/single.aspx?rid=97591,NJ,"{'lat': 40.677169, 'lng': -74.26857}"
2555,108136,Italian,4.2,115,Marlboro,(732) 577-8288,$31 to $50,Casual Dining,Osteria Cucina Rustica,91 S Main St,New York / Tri-State Area,Marlboro,US,https://www.opentable.com/img/restimages/108136.jpg,http://mobile.opentable.com/opentable/?restId=108136,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",7325778288,07746,3,http://www.opentable.com/single.aspx?rid=108136,NJ,"{'lat': 40.301425, 'lng': -74.253906}"
2556,107236,Italian,4.4,32,Port Chester,(914) 939-3450,$31 to $50,Casual Elegant,Marianacci's Restaurant,24 Sherman Street,New York / Tri-State Area,Port Chester,US,https://www.opentable.com/img/restimages/107236.jpg,http://mobile.opentable.com/opentable/?restId=107236,"['AMEX', 'Discover', 'MasterCard', 'Visa']",9149393450,10573,3,http://www.opentable.com/single.aspx?rid=107236,NY,"{'lat': 40.998416, 'lng': -73.676523}"
2557,139387,Contemporary Italian,4.8,112,Staten Island,(718) 987-5859,$30 and under,Casual Dining,Pasticceria Bruno,1650 Hylan Blvd,New York / Tri-State Area,Staten Island,US,https://www.opentable.com/img/restimages/139387.jpg,http://mobile.opentable.com/opentable/?restId=139387,"['AMEX', 'MasterCard', 'Visa']",7189875859x,10305,2,http://www.opentable.com/single.aspx?rid=139387,NY,"{'lat': 40.588, 'lng': -74.090152}"
2558,112234,Italian,4.3,265,Hartford / West Hartford,(860) 244-9084,$30 and under,Casual Elegant,Sorella,901 Main Street,New York / Tri-State Area,Hartford,US,https://www.opentable.com/img/restimages/112234.jpg,http://mobile.opentable.com/opentable/?restId=112234,"['AMEX', 'Discover', 'MasterCard', 'Visa']",(860) 244-9084x,06103,2,http://www.opentable.com/single.aspx?rid=112234,CT,"{'lat': 41.767593, 'lng': -72.67326}"
2559,87523,Steakhouse,4.0,152,Foxwoods,(800) 369-9663,$31 to $50,Fine Dining,Cedars Steakhouse - Foxwoods Resort Casino,39 Norwich Westerly Road,New York / Tri-State Area,Ledyard,US,https://www.opentable.com/img/restimages/87523.jpg,http://mobile.opentable.com/opentable/?restId=87523,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",(800) 369-9663x,06339,3,http://www.opentable.com/single.aspx?rid=87523,CT,"{'lat': 41.479417, 'lng': -71.962221}"
2560,118021,American,4.3,143,Stamford,(203) 348-2775,$30 and under,Casual Elegant,Cask Republic,191 Summer Street,New York / Tri-State Area,Stamford,US,https://www.opentable.com/img/restimages/118021.jpg,http://mobile.opentable.com/opentable/?restId=118021,"['AMEX', 'MasterCard', 'Visa']",2033482775x,06901,2,http://www.opentable.com/single.aspx?rid=118021,CT,"{'lat': 41.054592, 'lng': -73.540592}"
2561,59734,Mexican,4.4,983,West Village,(212) 367-0999,$31 to $50,Casual Dining,Empellon Taqueria,230 West 4th,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/59734.jpg,http://mobile.opentable.com/opentable/?restId=59734,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2123670999,10014,3,http://www.opentable.com/single.aspx?rid=59734,NY,"{'lat': 40.734124, 'lng': -74.003031}"
2562,70681,Italian,4.2,792,Upper West Side,(212) 485-9211,$31 to $50,Casual Dining,Caffe Storico,New-York Historical Society,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/70681.jpg,http://mobile.opentable.com/opentable/?restId=70681,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2124859211x,10024,3,http://www.opentable.com/single.aspx?rid=70681,NY,"{'lat': 40.77944, 'lng': -73.973911}"
2563,61000,Modern European,4.2,252,Manhasset,(516) 365-8422,$31 to $50,Casual Dining,La Coquille,1669 Northern Blvd.,New York / Tri-State Area,Manhasset,US,https://www.opentable.com/img/restimages/61000.jpg,http://mobile.opentable.com/opentable/?restId=61000,"['AMEX', 'Discover', 'MasterCard', 'Visa']",5163658422,11030,3,http://www.opentable.com/single.aspx?rid=61000,NY,"{'lat': 40.794544, 'lng': -73.684979}"
2564,57160,Italian,4.4,224,Williamsburg,(718) 387-0711,$31 to $50,Casual Elegant,Miranda Restaurant,80 Berry Street,New York / Tri-State Area,Brooklyn,US,https://www.opentable.com/img/restimages/57160.jpg,http://mobile.opentable.com/opentable/?restId=57160,"['AMEX', 'MasterCard', 'Visa']",7183870711x,11249,3,http://www.opentable.com/single.aspx?rid=57160,NY,"{'lat': 40.719923, 'lng': -73.957891}"
2565,104710,Greek,4.4,79,Greenwich,(203) 531-6887,$30 and under,Casual Dining,Famous Greek Kitchen,10 North water Street,New York / Tri-State Area,Greenwich,US,https://www.opentable.com/img/restimages/104710.jpg,http://mobile.opentable.com/opentable/?restId=104710,"['AMEX', 'MasterCard', 'Visa']",2035316887,06830,2,http://www.opentable.com/single.aspx?rid=104710,CT,"{'lat': 41.004169, 'lng': -73.657611}"
2566,19306,American,3.8,629,Midtown East,(212) 867-5535,$31 to $50,Casual Elegant,Madison & Vine,299 Madison Avenue,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/19306.jpg,http://mobile.opentable.com/opentable/?restId=19306,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2128675535x,10017,3,http://www.opentable.com/single.aspx?rid=19306,NY,"{'lat': 40.752117, 'lng': -73.97942}"
2567,72853,Russian,4.2,200,West Village,(212) 924-8001,$31 to $50,Casual Elegant,Onegin,391 Avenue of the Americas,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/72853.jpg,http://mobile.opentable.com/opentable/?restId=72853,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2129248001,10014,3,http://www.opentable.com/single.aspx?rid=72853,NY,"{'lat': 40.733294, 'lng': -73.999995}"
2568,14368,American,4.5,898,Rockville Centre,(516) 678-7272,$31 to $50,Casual Elegant,George Martin The Original,65 North Park Avenue,New York / Tri-State Area,Rockville Centre,US,https://www.opentable.com/img/restimages/14368.jpg,http://mobile.opentable.com/opentable/?restId=14368,"['AMEX', 'MasterCard', 'Visa']",5166787272x,11570,3,http://www.opentable.com/single.aspx?rid=14368,NY,"{'lat': 40.658843, 'lng': -73.644934}"
2569,108028,French,4.1,175,Upper West Side,(212) 400-9401,$31 to $50,Casual Dining,Bistro Citron - Manhattan,473 Columbus Ave.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/108028.jpg,http://mobile.opentable.com/opentable/?restId=108028,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2124009401,10024,3,http://www.opentable.com/single.aspx?rid=108028,NY,"{'lat': 40.784307, 'lng': -73.973578}"
2570,117379,Spanish,4.3,247,Princeton,(609) 921-2992,$31 to $50,Casual Elegant,Despaña Princeton,235A Nassau St.,New York / Tri-State Area,Princeton,US,https://www.opentable.com/img/restimages/117379.jpg,http://mobile.opentable.com/opentable/?restId=117379,"['AMEX', 'Discover', 'MasterCard', 'Visa']",6099212992x,08540,3,http://www.opentable.com/single.aspx?rid=117379,NJ,"{'lat': 40.3517, 'lng': -74.652158}"
2571,36820,Contemporary American,4.2,996,West Village,(212) 414-3000,$31 to $50,Casual Elegant,Recette,328 West 12th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/36820.jpg,http://mobile.opentable.com/opentable/?restId=36820,"['AMEX', 'MasterCard', 'Visa']",2124143000x,10014,3,http://www.opentable.com/single.aspx?rid=36820,NY,"{'lat': 40.737409, 'lng': -74.006612}"
2572,100243,Chinese,3.7,77,Great Neck,(516) 829-8883,$30 and under,Casual Elegant,Elaine's Asian Bistro & Grill,8 Bond Street,New York / Tri-State Area,Great Neck,US,https://www.opentable.com/img/restimages/100243.jpg,http://mobile.opentable.com/opentable/?restId=100243,"['AMEX', 'MasterCard', 'Visa']",5168298883,11021,2,http://www.opentable.com/single.aspx?rid=100243,NY,"{'lat': 40.788056, 'lng': -73.72758}"
2573,99847,Italian,4.4,99,Old Greenwich,(203) 637-4447,$31 to $50,Casual Elegant,Applausi,199 Soundbeach Avenue,New York / Tri-State Area,Old Greenwich,US,https://www.opentable.com/img/restimages/99847.jpg,http://mobile.opentable.com/opentable/?restId=99847,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2036374447,06870,3,http://www.opentable.com/single.aspx?rid=99847,CT,"{'lat': 41.031963, 'lng': -73.568474}"
2574,86701,Seafood,4.7,93,Sag Harbor,(631) 725-3400,$31 to $50,Casual Elegant,The Bell & Anchor,3253 Noyac Road,New York / Tri-State Area,Sag Harbor,US,https://www.opentable.com/img/restimages/86701.jpg,http://mobile.opentable.com/opentable/?restId=86701,"['AMEX', 'MasterCard', 'Visa']",6317253400,11963,3,http://www.opentable.com/single.aspx?rid=86701,NY,"{'lat': 40.994138, 'lng': -72.347973}"
2575,91888,American,4.6,305,Bedminster,(908) 439-2641,$31 to $50,Casual Elegant,Tewksbury Inn,55 Old Turnpike Road,New York / Tri-State Area,Oldwick,US,https://www.opentable.com/img/restimages/91888.jpg,http://mobile.opentable.com/opentable/?restId=91888,"['AMEX', 'Discover', 'MasterCard', 'Visa']",9084392641,08858,3,http://www.opentable.com/single.aspx?rid=91888,NJ,"{'lat': 40.672526, 'lng': -74.749457}"
2576,92305,Italian,4.5,645,West Village,(212) 242-1999,$31 to $50,Casual Elegant,Rafele,29 Seventh Ave. South,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/92305.jpg,http://mobile.opentable.com/opentable/?restId=92305,"['AMEX', 'MasterCard', 'Visa']",2122421999,10014,3,http://www.opentable.com/single.aspx?rid=92305,NY,"{'lat': 40.730752, 'lng': -74.004144}"
2577,95842,German,4.2,41,West Village,(212) 929-4339,$31 to $50,Casual Elegant,Doma na rohu,27 1/2 Morton Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/95842.jpg,http://mobile.opentable.com/opentable/?restId=95842,"['Discover', 'MasterCard', 'Visa']",2129294339x,10014,3,http://www.opentable.com/single.aspx?rid=95842,NY,"{'lat': 40.731008, 'lng': -74.004603}"
2578,67936,Comfort Food,4.3,146,Lawrenceville,(609) 896-5995,$31 to $50,Casual Elegant,Chambers Walk Cafe & Catering,2667 Main Street,New York / Tri-State Area,Lawrenceville,US,https://www.opentable.com/img/restimages/67936.jpg,http://mobile.opentable.com/opentable/?restId=67936,"['AMEX', 'Discover', 'MasterCard', 'Visa']",6098965995x,08648,3,http://www.opentable.com/single.aspx?rid=67936,NJ,"{'lat': 40.297885, 'lng': -74.73002}"
2579,55393,Russian,4.4,214,Theater District / Times Square,(212) 757-0168,$31 to $50,Casual Dining,Russian Samovar,256 West 52nd Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/55393.jpg,http://mobile.opentable.com/opentable/?restId=55393,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2127570168x,10019,3,http://www.opentable.com/single.aspx?rid=55393,NY,"{'lat': 40.763182, 'lng': -73.984667}"
2580,57310,Japanese,4.4,169,East Village,(212) 777-1978,$31 to $50,Casual Dining,Wasan,108 East 4th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/57310.jpg,http://mobile.opentable.com/opentable/?restId=57310,"['AMEX', 'MasterCard', 'Visa']",2127771978,10003,3,http://www.opentable.com/single.aspx?rid=57310,NY,"{'lat': 40.725499, 'lng': -73.988375}"
2581,108562,Italian,4.7,187,Brooklyn Heights,(718) 576-3588,$31 to $50,Casual Elegant,Sociale,72 Henry Street,New York / Tri-State Area,Brooklyn,US,https://www.opentable.com/img/restimages/108562.jpg,http://mobile.opentable.com/opentable/?restId=108562,"['AMEX', 'Discover', 'MasterCard', 'Visa']",7185763588x,11201,3,http://www.opentable.com/single.aspx?rid=108562,NY,"{'lat': 40.698697, 'lng': -73.992566}"
2582,104716,Greek,4.5,625,Roslyn,(516) 621-3700,$31 to $50,Casual Elegant,Kyma,1446 Old Northern Blvd.,New York / Tri-State Area,Roslyn,US,https://www.opentable.com/img/restimages/104716.jpg,http://mobile.opentable.com/opentable/?restId=104716,"['AMEX', 'Discover', 'MasterCard', 'Visa']",5166213700,11576,3,http://www.opentable.com/single.aspx?rid=104716,NY,"{'lat': 40.802505, 'lng': -73.646518}"
2583,36766,Italian,4.4,2661,Gramercy / Flatiron,(212) 777-2410,$31 to $50,Casual Dining,Maialino,2 Lexington Avenue,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/36766.jpg,http://mobile.opentable.com/opentable/?restId=36766,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",2127772410,10010,3,http://www.opentable.com/single.aspx?rid=36766,NY,"{'lat': 40.738546, 'lng': -73.985772}"
2584,66967,Italian,4.4,846,Saratoga Springs,(518) 580-0025,$30 and under,Casual Elegant,Chianti Il Ristorante,18 Division Street,New York / Tri-State Area,Saratoga Springs,US,https://www.opentable.com/img/restimages/66967.jpg,http://mobile.opentable.com/opentable/?restId=66967,"['AMEX', 'MasterCard', 'Visa']",5185800025x,12866,2,http://www.opentable.com/single.aspx?rid=66967,NY,"{'lat': 43.081721, 'lng': -73.786962}"
2585,32632,European,3.8,546,Meatpacking District,(212) 645-5369,$31 to $50,Casual Elegant,Revel,10 Little West 12th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/32632.jpg,http://mobile.opentable.com/opentable/?restId=32632,"['AMEX', 'Diners Club', 'MasterCard', 'Visa']",2126455369,10014,3,http://www.opentable.com/single.aspx?rid=32632,NY,"{'lat': 40.739663, 'lng': -74.006875}"
2586,37768,Italian,4.4,245,East Village,(212) 473-0077,$31 to $50,Casual Dining,Arte Restaurant,21 East 9th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/37768.jpg,http://mobile.opentable.com/opentable/?restId=37768,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2124730077x,10003,3,http://www.opentable.com/single.aspx?rid=37768,NY,"{'lat': 40.732509, 'lng': -73.994567}"
2587,74362,Peruvian,4.3,220,Park Slope,(718) 788-8070,$30 and under,Casual Dining,Surfish Bistro,351 5th Avenue,New York / Tri-State Area,Brooklyn,US,https://www.opentable.com/img/restimages/74362.jpg,http://mobile.opentable.com/opentable/?restId=74362,"['Discover', 'MasterCard', 'Visa']",7188328200,11215,2,http://www.opentable.com/single.aspx?rid=74362,NY,"{'lat': 40.671746, 'lng': -73.983986}"
2588,44014,Contemporary French / American,4.2,637,Mamaroneck,(914) 777-2324,$31 to $50,Casual Elegant,Le Provencal Bistro,436 Mamaroneck Ave.,New York / Tri-State Area,Mamaroneck,US,https://www.opentable.com/img/restimages/44014.jpg,http://mobile.opentable.com/opentable/?restId=44014,"['AMEX', 'MasterCard', 'Visa']",9147772324x,10543,3,http://www.opentable.com/single.aspx?rid=44014,NY,"{'lat': 40.952132, 'lng': -73.736381}"
2589,73627,Spanish,4.2,127,Newark,(973) 624-3346,$30 and under,Casual Dining,Chateau of Spain,11 Franklin St.,New York / Tri-State Area,Newark,US,https://www.opentable.com/img/restimages/73627.jpg,http://mobile.opentable.com/opentable/?restId=73627,"['AMEX', 'Discover', 'MasterCard', 'Visa']",9736243346,07102,2,http://www.opentable.com/single.aspx?rid=73627,NJ,"{'lat': 40.731299, 'lng': -74.173837}"
2590,82210,Fondue,4.4,458,Albany,(518) 862-1292,$30 and under,Casual Elegant,The Melting Pot - Albany,1 Crossgates Mall Road,New York / Tri-State Area,Albany,US,https://www.opentable.com/img/restimages/82210.jpg,http://mobile.opentable.com/opentable/?restId=82210,"['AMEX', 'Diners Club', 'Discover', 'MasterCard', 'Visa']",5188621292,12203,2,http://www.opentable.com/single.aspx?rid=82210,NY,"{'lat': 42.688044, 'lng': -73.852385}"
2591,81409,Greek,4.4,87,Lower East Side,(212) 777-0116,$30 and under,Casual Dining,Souvlaki GR - LES,116 Stanton St.,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/81409.jpg,http://mobile.opentable.com/opentable/?restId=81409,"['AMEX', 'Discover', 'MasterCard', 'Visa']",2127770116,10002,2,http://www.opentable.com/single.aspx?rid=81409,NY,"{'lat': 40.721148, 'lng': -73.987157}"
2592,73885,American,4.1,167,Midtown West,(212) 586-0756,$30 and under,Casual Dining,1 Vizio,255 West 55th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/73885.jpg,http://mobile.opentable.com/opentable/?restId=73885,"['AMEX', 'Carte Blanche', 'Diners Club', 'Discover', 'JCB', 'MasterCard', 'Visa']",2125860756,10019,2,http://www.opentable.com/single.aspx?rid=73885,NY,"{'lat': 40.765331, 'lng': -73.983307}"
2593,103831,American,3.9,102,Midtown East,(212) 967-4000,$30 and under,Casual Dining,The Liberty NYC,29 West 35th Street,New York / Tri-State Area,New York,US,https://www.opentable.com/img/restimages/103831.jpg,http://mobile.opentable.com/opentable/?restId=103831,"['AMEX', 'Diners Club', 'MasterCard', 'Visa']",212 967 4000,10001,2,http://www.opentable.com/single.aspx?rid=103831,NY,"{'lat': 40.750057, 'lng': -73.985865}"
